"1,204,080",738,1
"1,205",739,1
"1,205,000",740,1
"1,205,321",741,1
"1,205,768",742,1
"1,2052",743,1
"1,207",744,1
"1,207,000",745,1
"1,208,000",746,1
"1,209,000",747,1
"1,210",748,1
"1,210,000",749,1
"1,2107",750,1
"1,211",751,1
"1,211,000",752,3
"1,211,196",753,1
"1,211,465",754,1
"1,211,597",755,1
"1,212",756,2
"1,212,000",757,1
"1,213,000",758,1
"1,213,471",759,1
"1,214,000",760,1
"1,215,000",761,1
"1,216,501",762,1
"1,216,700",763,1
"1,217,000",764,1
"1,217,230",765,1
"1,217,649",766,1
"1,217,981",767,1
"1,218",768,2
"1,219,000",769,1
"1,220",770,2
"1,220,000",771,2
"1,220,691",772,1
"1,221",773,1
"1,222",774,1
"1,222,000",775,1
"1,223",776,1
"1,223,511",777,1
"1,224,000",778,1
"1,224,982",779,1
"1,225",780,1
"1,225,000",781,3
"1,226,597",782,1
"1,226,609",783,1
"1,228",784,2
"1,229",785,2
"1,229,000",786,1
"1,230",787,2
"1,230,041",788,1
"1,230,107",789,1
"1,231,000",790,1
"1,2319",791,1
"1,232",792,1
"1,232,000",793,1
"1,232,200",794,1
"1,233,136",795,1
"1,234,000",796,1
"1,234,042",797,2
"1,235,000",798,3
"1,236,000",799,2
"1,236,347",800,1
"1,237,100",801,1
"1,237,850",802,1
"1,238,000",803,1
"1,238,311",804,2
"1,239,000",805,1
"1,240",806,1
"1,240,000",807,3
"1,240,773",808,1
"1,240,939",809,1
"1,241",810,2
"1,241,000",811,1
"1,2428",812,1
"1,245,000",813,1
"1,246,000",814,1
"1,246,992",815,1
"1,247,000",816,2
"1,248",817,1
"1,248,000",818,2
"1,249,000",819,2
"1,250",820,9
"1,250,000",821,10
"1,251,000",822,2
"1,251,337",823,1
"1,252,000",824,4
"1,253,000",825,1
"1,255",826,1
"1,255,000",827,4
"1,25550",828,1
"1,256,000",829,2
"1,2560",830,1
"1,25600",831,1
"1,257",832,2
"1,258",833,2
"1,258,000",834,1
"1,259,164",835,1
"1,260",836,4
"1,261,000",837,2
"1,262,000",838,1
"1,262,200",839,1
"1,263",840,3
"1,265",841,1
"1,26550",842,1
"1,268,000",843,2
"1,268,847",844,1
"1,269",845,2
"1,269,000",846,1
"1,269,098",847,1
"1,270",848,4
"1,270,460",849,1
"1,271",850,1
"1,271,000",851,1
"1,271,972",852,1
"1,272",853,1
"1,273,000",854,1
"1,274,000",855,1
"1,275,000",856,3
"1,276",857,1
"1,276,472",858,1
"1,277",859,1
"1,277,000",860,1
"1,277,737",861,1
"1,278,360",862,1
"1,278,529",863,1
"1,279",864,1
"1,279,000",865,1
"1,280",866,1
"1,280,185",867,1
"1,280,618",868,1
"1,280,727",869,2
"1,281,000",870,1
"1,281,781",871,1
"1,281,887",872,1
"1,282",873,1
"1,282,463",874,1
"1,283,000",875,1
"1,284,939",876,1
"1,28450",877,1
"1,285,000",878,2
"1,285,473",879,1
"1,286",880,1
"1,286,000",881,3
"1,286,341",882,1
"1,287,000",883,2
"1,288,000",884,5
"1,288,729",885,1
"1,289,000",886,2
"1,289,635,000",887,1
"1,290",888,1
"1,290,000",889,2
"1,2904",890,1
"1,291,000",891,1
"1,291,047",892,1
"1,292,000",893,1
"1,292,600",894,1
"1,293",895,1
"1,293,000",896,3
"1,294,245",897,1
"1,295",898,1
"1,295,000",899,3
"1,295,104",900,1
"1,295,187",901,1
"1,296,000",902,1
"1,297,881",903,1
"1,298",904,2
"1,298,000",905,1
"1,298,203",906,1
"1,298,257",907,1
"1,298,377",908,2
"1,299",909,3
"1,300",910,23
"1,300,000",911,16
"1,300,450",912,1
"1,300,515",913,1
"1,301,000",914,2
"1,302,000",915,1
"1,302,999",916,1
"1,303",917,1
"1,303,000",918,1
"1,306,000",919,1
"1,306,595",920,1
"1,306,658",921,1
"1,306,860",922,1
"1,306,875",923,1
"1,307,000",924,2
"1,308,503",925,1
"1,309,000",926,5
"1,309,412",927,1
"1,310,000",928,2
"1,311,000",929,2
"1,311,188",930,1
"1,312,500",931,1
"1,314",932,1
"1,314,000",933,1
"1,314,700",934,1
"1,315,000",935,1
"1,316",936,1
"1,316,000",937,2
"1,316,184",938,1
"1,317,000",939,3
"1,317,402",940,1
"1,318",941,3
"1,318,000",942,1
"1,318,165",943,1
"1,319",944,2
"1,319,000",945,1
"1,320",946,1
"1,320,000",947,2
"1,321,000",948,1
"1,321,940",949,1
"1,322,200",950,1
"1,322,804",951,1
"1,323",952,3
"1,324",953,3
"1,324,000",954,1
"1,325",955,6
"1,325,406",956,1
"1,325,755",957,2
"1,325,978",958,1
"1,3265",959,1
"1,327",960,1
"1,327,000",961,1
"1,327,016",962,1
"1,327,172",963,1
"1,328,000",964,3
"1,328,634",965,1
"1,329,000",966,2
"1,330",967,3
"1,330,000",968,1
"1,330,511",969,1
"1,331,000",970,1
"1,331,739",971,1
"1,332,000",972,5
"1,332,218",973,1
"1,332,273",974,1
"1,332,652",975,1
"1,333",976,2
"1,333,416",977,1
"1,333,760",978,1
"1,334",979,1
"1,334,000",980,1
"1,334,950",981,1
"1,335",982,2
"1,336,000",983,2
"1,337",984,1
"1,338,346",985,1
"1,339",986,1
"1,339,000",987,1
"1,339,800",988,1
"1,341,000",989,2
"1,341,314",990,1
"1,342,000",991,1
"1,343,000",992,2
"1,343,266",993,1
"1,344",994,1
"1,345,000",995,3
"1,347,000",996,2
"1,348,000",997,2
"1,3482",998,1
"1,349,000",999,1
"1,349,077",1000,1
"1,349,884",1001,1
"1,350",1002,6
"1,350,000",1003,7
"1,350,387",1004,1
"1,350,800",1005,1
"1,351",1006,1
"1,351,000",1007,1
"1,352,000",1008,1
"1,352,709",1009,1
"1,353",1010,1
"1,353,000",1011,2
"1,355,000",1012,2
"1,355,296",1013,1
"1,356,000",1014,3
"1,356,321",1015,1
"1,356,672",1016,1
"1,356,754",1017,1
"1,357,000",1018,2
"1,3573",1019,1
"1,358,000",1020,4
"1,359,000",1021,1
"1,359,273",1022,1
"1,360",1023,2
"1,360,000",1024,2
"1,361,000",1025,1
"1,361,421",1026,1
"1,363,000",1027,1
"1,364,000",1028,1
"1,364,453",1029,1
"1,364,712",1030,1
"1,364,763",1031,1
"1,364,878",1032,1
"1,365,000",1033,1
"1,365,655",1034,1
"1,366,000",1035,1
"1,366,340",1036,1
"1,368,000",1037,1
"1,368,591",1038,1
"1,368,959",1039,1
"1,369,602",1040,1
"1,370",1041,1
"1,370,063",1042,1
"1,370,898",1043,1
"1,371,000",1044,2
"1,372,453",1045,1
"1,374,000",1046,1
"1,375",1047,3
"1,375,000",1048,2
"1,376,000",1049,3
"1,377",1050,1
"1,377,000",1051,1
"1,378,000",1052,1
"1,378,372",1053,1
"1,378,973",1054,1
"1,379,453",1055,1
"1,37900",1056,1
"1,381,000",1057,1
"1,381,009",1058,1
"1,383,000",1059,1
"1,384,000",1060,2
"1,384,334",1061,1
"1,386,000",1062,2
"1,387,000",1063,1
"1,387,500",1064,1
"1,388,000",1065,2
"1,388,765",1066,1
"1,389,000",1067,1
"1,389,600",1068,1
"1,391",1069,1
"1,391,000",1070,1
"1,392,000",1071,1
"1,393,000",1072,1
"1,393,187",1073,1
"1,393,455",1074,1
"1,394,000",1075,1
"1,394,080",1076,1
"1,395",1077,1
"1,395,000",1078,1
"1,396,703",1079,1
"1,397,000",1080,1
"1,3970",1081,1
"1,398,000",1082,1
"1,4",1083,2
"1,400",1084,11
"1,400,000",1085,15
"1,400,247",1086,1
"1,400,945",1087,1
"1,401,155",1088,1
"1,402,000",1089,2
"1,402,696",1090,1
"1,403",1091,1
"1,403,000",1092,2
"1,403,230",1093,1
"1,404,866",1094,1
"1,404,878",1095,1
"1,405",1096,1
"1,405,000",1097,1
"1,406",1098,1
"1,406,000",1099,1
"1,4065",1100,1
"1,407,000",1101,3
"1,407,441",1102,1
"1,408",1103,3
"1,408,000",1104,2
"1,408,789",1105,1
"1,408,813",1106,1
"1,409,551",1107,1
"1,409,867",1108,1
"1,410",1109,3
"1,410,000",1110,1
"1,410,184",1111,1
"1,411",1112,5
"1,411,000",1113,1
"1,412,000",1114,1
"1,4126",1115,1
"1,413,000",1116,1
"1,413,674",1117,1
"1,413,859",1118,1
"1,414,000",1119,1
"1,414,313",1120,1
"1,414,369",1121,1
"1,415,000",1122,3
"1,416,000",1123,1
"1,417",1124,2
"1,417,000",1125,1
"1,418,000",1126,3
"1,419,000",1127,1
"1,419,438",1128,1
"1,420",1129,3
"1,420,000",1130,2
"1,420,500",1131,1
"1,420,815",1132,1
"1,422,000",1133,1
"1,422,719",1134,1
"1,423,000",1135,1
"1,424,000",1136,1
"1,424,500",1137,1
"1,425",1138,1
"1,425,000",1139,3
"1,427",1140,1
"1,427,000",1141,1
"1,428,000",1142,2
"1,429,226",1143,1
"1,430",1144,2
"1,431,000",1145,1
"1,433,000",1146,1
"1,4340",1147,1
"1,436,000",1148,1
"1,438,000",1149,1
"1,439,000",1150,1
"1,439,498",1151,1
"1,440",1152,1
"1,440,000",1153,3
"1,440,154",1154,1
"1,441,000",1155,1
"1,442,000",1156,1
"1,443,000",1157,1
"1,444,149",1158,2
"1,445,000",1159,2
"1,445,275",1160,1
"1,447,000",1161,1
"1,448,310",1162,2
"1,449,550",1163,1
"1,450",1164,4
"1,450,000",1165,1
"1,451",1166,1
"1,452,000",1167,1
"1,4527",1168,1
"1,455,000",1169,1
"1,456,000",1170,1
